,Date,Day,Territory,Menu Item,Price (THB),Price (USD),Category
1,2024/02/18,Sun,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.75,New Promotions
2,2024/02/18,Sun,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.75,New Promotions
3,2024/02/18,Sun,Thailand,McFried Chicken Max Family Set,419.00,11.64,New Promotions
4,2024/02/18,Sun,Thailand,Duo Donut,100.00,2.78,New Promotions
5,2024/02/18,Sun,Thailand,Prosperity Pork Burger A-la-carte,129.00,3.58,New Promotions
6,2024/02/18,Sun,Thailand,Prosperity Pork Burger Set,195.00,5.42,New Promotions
7,2024/02/18,Sun,Thailand,Prosperity Chicken Burger A-la-carte,129.00,3.58,New Promotions
8,2024/02/18,Sun,Thailand,Prosperity Chicken Burger Set,195.00,5.42,New Promotions
9,2024/02/18,Sun,Thailand,Prosperity Burger Combo Set,319.00,8.86,New Promotions
10,2024/02/18,Sun,Thailand,Sweet Egg Floss Pinky Cream Pie,39.00,1.08,New Promotions
11,2024/02/18,Sun,Thailand,McFlurry Kiss,59.00,1.64,New Promotions
12,2024/02/18,Sun,Thailand,BOGO Filet O Fish Set Free 1 Burger,199.00,5.53,New Promotions
13,2024/02/18,Sun,Thailand,McFried Chicken Lover,199.00,5.53,New Promotions
14,2024/02/18,Sun,Thailand,McFried Chicken Lover + Add on: Coke 16oz. (2 Glasses),248.00,6.89,New Promotions
15,2024/02/18,Sun,Thailand,Curly Fries,99.00,2.75,New Promotions
16,2024/02/18,Sun,Thailand,KitKat Chocolate Frappe,99.00,2.75,New Promotions
17,2024/02/18,Sun,Thailand,KitKat Mocha Frappe,99.00,2.75,New Promotions
18,2024/02/18,Sun,Thailand,Blue Winter Tumbler,450.00,12.50,New Promotions
19,2024/02/18,Sun,Thailand,Red Rudolph Tumbler,450.00,12.50,New Promotions
20,2024/02/18,Sun,Thailand,Im Kum Filet-O-Fish (Fish) Set,159.00,4.42,Exclusive Only McDelivery
21,2024/02/18,Sun,Thailand,Pepper Chicken Burger Set & Corn Pie,99.00,2.75,Exclusive Only McDelivery
22,2024/02/18,Sun,Thailand,Im Kum McChicken (Chicken) Set,159.00,4.42,Exclusive Only McDelivery
23,2024/02/18,Sun,Thailand,99 Cheeseburger Set,99.00,2.75,Exclusive Only McDelivery
24,2024/02/18,Sun,Thailand,McChicken Duo,299.00,8.30,Exclusive Only McDelivery
25,2024/02/18,Sun,Thailand,Imm Kum McFried Chicken,119.00,3.30,Exclusive Only McDelivery
26,2024/02/18,Sun,Thailand,Imm Fin McChicken,119.00,3.30,Exclusive Only McDelivery
27,2024/02/18,Sun,Thailand,BOGO Filet O Fish Set Free 1 Burger,199.00,5.53,Exclusive Only McDelivery
28,2024/02/18,Sun,Thailand,"Catering Set 1 : 5 Samurai Burger, 5 Filet O Fish, 20 McNuggets",999.00,27.74,Exclusive Only McDelivery
29,2024/02/18,Sun,Thailand,"Catering Set 2 : 15 Pepper Chicken Burger, 15 Pork Burger, 60 McNuggets",1999.00,55.51,Exclusive Only McDelivery
30,2024/02/18,Sun,Thailand,99 Hamburger Set,99.00,2.75,Exclusive Only McDelivery
31,2024/02/18,Sun,Thailand,Pepper Chicken Burger Set & McNugget,99.00,2.75,Exclusive Only McDelivery
32,2024/02/18,Sun,Thailand,99 Pork Burger Set,99.00,2.75,Exclusive Only McDelivery
33,2024/02/18,Sun,Thailand,Im Kum Samurai Burger (Pork) Set,159.00,4.42,Exclusive Only McDelivery
34,2024/02/18,Sun,Thailand,Buy 1 Get 1 McNuggets & French Fries,194.00,5.39,Exclusive Only McDelivery
35,2024/02/18,Sun,Thailand,50% McNugget Set,146.00,4.05,Exclusive Only McDelivery
36,2024/02/18,Sun,Thailand,3 pcs. McPatongko with Condensed Milk Dip,45.00,1.25,Breakfast
37,2024/02/18,Sun,Thailand,5 pcs. McPatongko Set,69.00,1.92,Breakfast
38,2024/02/18,Sun,Thailand,Condensed Milk Dip,12.00,0.33,Breakfast
39,2024/02/18,Sun,Thailand,Hot Americano 8 oz.,65.00,1.81,Breakfast
40,2024/02/18,Sun,Thailand,Hot Latte 8 oz.,85.00,2.36,Breakfast
41,2024/02/18,Sun,Thailand,Truffle Beef Burger A-la-carte,179.00,4.97,Burgers
42,2024/02/18,Sun,Thailand,Truffle Beef Burger Set,240.00,6.67,Burgers
43,2024/02/18,Sun,Thailand,Truffle Pork Burger A-la-carte,179.00,4.97,Burgers
44,2024/02/18,Sun,Thailand,Truffle Pork Burger Set,240.00,6.67,Burgers
45,2024/02/18,Sun,Thailand,Quarter Pounder with Cheese A-la-carte,159.00,4.42,Burgers
46,2024/02/18,Sun,Thailand,Quarter Pounder with Cheese Set,230.00,6.39,Burgers
47,2024/02/18,Sun,Thailand,Double Quarter Pounder with Cheese A-la-carte,219.00,6.08,Burgers
48,2024/02/18,Sun,Thailand,Double Quarter Pounder with Cheese Set,290.00,8.05,Burgers
49,2024/02/18,Sun,Thailand,Quarter Pounder with Cheese Bacon A-la-carte,179.00,4.97,Burgers
50,2024/02/18,Sun,Thailand,Quarter Pounder with Cheese Bacon Set,250.00,6.94,Burgers
