,Date,Day,Territory,Menu Item,Price (IDR),Price (USD),Category,Menu
1,2025/03/21,Fri,Indonesia,Ramadhan Card,1000.00,0.06,Say it with McD,Breakfast
2,2025/03/21,Fri,Indonesia,Idul Fitri Card,1000.00,0.06,Say it with McD,Breakfast
3,2025/03/21,Fri,Indonesia,Love Card,1000.00,0.06,Say it with McD,Breakfast
4,2025/03/21,Fri,Indonesia,Birthday Card,1000.00,0.06,Say it with McD,Breakfast
5,2025/03/21,Fri,Indonesia,Greetings Card,1000.00,0.06,Say it with McD,Breakfast
6,2025/03/21,Fri,Indonesia,Paket Ulang Tahun - Ayam McD Krispy,200000.00,12.12,Birthday Package Delivery,Breakfast
7,2025/03/21,Fri,Indonesia,Paket Ulang Tahun - McSpaghetti + Ayam McD Krispy,255000.00,15.46,Birthday Package Delivery,Breakfast
8,2025/03/21,Fri,Indonesia,PaNas 2 Ayam Lengkuas McD Sambal Bajak,61000.00,3.70,Promotion,Breakfast
9,2025/03/21,Fri,Indonesia,PaNas Spesial Ayam Lengkuas McD Sambal Bajak,52000.00,3.15,Promotion,Breakfast
10,2025/03/21,Fri,Indonesia,Fruit Tea Blewah,12000.00,0.73,Promotion,Breakfast
11,2025/03/21,Fri,Indonesia,Dinosaur McFlurry® With MILO Choco Balls,18000.00,1.09,Promotion,Breakfast
12,2025/03/21,Fri,Indonesia,Dinosaur McFlurry® Dark Choco with OREO,18000.00,1.09,Promotion,Breakfast
13,2025/03/21,Fri,Indonesia,Sweet Surprise Gift,45000.00,2.73,Promotion,Breakfast
14,2025/03/21,Fri,Indonesia,"Combo Mango Frappe, small + Cheese Stick",43000.00,2.61,Promotion,Breakfast
15,2025/03/21,Fri,Indonesia,"Combo Choco Frappe, small + Cheese Stick",43000.00,2.61,Promotion,Breakfast
16,2025/03/21,Fri,Indonesia,Hello Kitty Plush Bag Tag + PaNas 1,59500.00,3.61,Promotion,Breakfast
17,2025/03/21,Fri,Indonesia,Hello Kitty Plush Bag Tag + McFlurry feat Oreo,42500.00,2.58,Promotion,Breakfast
18,2025/03/21,Fri,Indonesia,BUKAAN UNTUK TEMAN - FREE McFlurry feat OREO dan 1 Kartu Say It With McD,54500.00,3.30,Exclusive Delivery,Breakfast
19,2025/03/21,Fri,Indonesia,HEMAT - 2 Ayam Krispy McD + 2 Rice + 2 Fruitea Lemon,52000.00,3.15,Exclusive Delivery,Breakfast
20,2025/03/21,Fri,Indonesia,HEMAT - 2 Paket HeBat Korean Soy Garlic Wings,55000.00,3.33,Exclusive Delivery,Breakfast
21,2025/03/21,Fri,Indonesia,Paket Kenyang,150000.00,9.09,Exclusive Delivery,Breakfast
22,2025/03/21,Fri,Indonesia,Paket Manis,71500.00,4.33,Exclusive Delivery,Breakfast
23,2025/03/21,Fri,Indonesia,Paket Big Order,587500.00,35.62,Exclusive Delivery,Breakfast
24,2025/03/21,Fri,Indonesia,Big Breakfast,42000.00,2.55,Breakfast Menu,Breakfast
25,2025/03/21,Fri,Indonesia,Egg & Cheese Muffin,20000.00,1.21,Breakfast Menu,Breakfast
26,2025/03/21,Fri,Indonesia,Sausage McMuffin® with Egg,34500.00,2.09,Breakfast Menu,Breakfast
27,2025/03/21,Fri,Indonesia,Chicken McMuffin® with Egg,33500.00,2.03,Breakfast Menu,Breakfast
28,2025/03/21,Fri,Indonesia,Egg McMuffin®,29500.00,1.79,Breakfast Menu,Breakfast
29,2025/03/21,Fri,Indonesia,Sausage McMuffin®,31000.00,1.88,Breakfast Menu,Breakfast
30,2025/03/21,Fri,Indonesia,Chicken Muffin,29000.00,1.76,Breakfast Menu,Breakfast
31,2025/03/21,Fri,Indonesia,Sausage Wrap,33000.00,2.00,Breakfast Menu,Breakfast
32,2025/03/21,Fri,Indonesia,Breakfast Wrap,29500.00,1.79,Breakfast Menu,Breakfast
33,2025/03/21,Fri,Indonesia,Hotcakes 3pcs,33000.00,2.00,Breakfast Menu,Breakfast
34,2025/03/21,Fri,Indonesia,Hotcakes 2pcs,28000.00,1.70,Breakfast Menu,Breakfast
35,2025/03/21,Fri,Indonesia,Nasi Uduk McD,30500.00,1.85,Breakfast Menu,Breakfast
36,2025/03/21,Fri,Indonesia,Bubur Ayam McD,15000.00,0.91,Breakfast Menu,Breakfast
37,2025/03/21,Fri,Indonesia,PaNas 2 Ayam Lengkuas McD Sambal Bajak,61000.00,3.70,Ayam McD,Breakfast
38,2025/03/21,Fri,Indonesia,PaNas Spesial Ayam Lengkuas McD Sambal Bajak,52000.00,3.15,Ayam McD,Breakfast
39,2025/03/21,Fri,Indonesia,PaNas 1 Ayam Lengkuas McD Sambal Bajak,44500.00,2.70,Ayam McD,Breakfast
40,2025/03/21,Fri,Indonesia,PaNas 2 with Rice,52000.00,3.15,Ayam McD,Breakfast
41,2025/03/21,Fri,Indonesia,PaNas Spesial,47500.00,2.88,Ayam McD,Breakfast
